GENEID	MUTSAMPLES	ZSCOREEXT	QVEXT	ZSCOREPOOLED	PVPOOLED	ZSCORECOSMIC	PVCOSMIC	ZSCOREINT	PVINT	PROJECTID
ENSG00000156795	-	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000156802	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000156858	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000156925	2	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000157060	-	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000157106	-	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000157168	2	0.243435353897075	0.589504950574713	-0.22791096065997	0.5901423	-1.46598261629179	0.92867349	-0.166229607015556	0.5660119	pancreaticOICR
ENSG00000157212	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000157219	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000157240	2	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000157343	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000157423	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000157450	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000157514	-	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000157600	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000157657	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000157680	2	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000157741	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000157766	-	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000157827	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000157933	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000158019	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000158022	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000158050	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000158125	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000158258	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000158321	2	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000158435	3	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000158473	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000158486	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000158526	3	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000158528	-	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000158560	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000158578	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000158683	2	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000158711	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000158793	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000158796	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000158865	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000158966	-	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000158985	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000158987	3	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000159184	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000159208	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000159212	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000159216	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000159251	3	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000159267	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000159433	-	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000159461	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000159618	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000159692	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000159788	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000159842	2	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000160049	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000160050	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000160094	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000160294	2	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000160396	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000160469	2	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000160679	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000160685	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000160710	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000160712	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000160741	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000160796	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000160801	4	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000160963	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000161647	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000161940	-	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000162040	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000162105	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000162231	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000162300	-	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000162377	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000162383	2	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000162402	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000162408	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000162413	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000162415	3	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000162494	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000162543	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000162551	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000162599	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000162616	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000162631	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000162642	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000162669	2	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000162706	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000162711	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000162727	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000162745	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000162779	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000162814	2	2.90570025819991	0.00861794248148148	1.41245717856486	0.0789077	0.970301635220377	0.1659481	1.66655999616894	0.04780096	pancreaticOICR
ENSG00000162888	-	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000162931	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000163017	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000163072	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000163075	-	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000163092	-	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000163098	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000163159	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000163166	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000163214	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000163357	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000163359	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000163395	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000163431	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000163462	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000163482	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000163541	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000163545	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000163558	-	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000163564	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000163586	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000163618	4	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000163637	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000163660	-	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000163701	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000163703	3	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000163714	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000163808	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000163811	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000163864	2	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000163867	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000163870	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000163914	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000163939	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000164032	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000164061	3	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000164080	4	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000164086	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000164093	3	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000164128	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000164171	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000164180	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000164199	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000164251	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000164303	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000164309	-	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000164326	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000164346	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000164438	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000164440	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000164442	5	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000164506	4	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000164588	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000164615	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000164654	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000164694	2	2.37612212045448	0.0292361887368421	1.21922113947411	0.1113801	0.701485329989186	0.2415001	1.40396914526261	0.08016402	pancreaticOICR
ENSG00000164741	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000164776	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000164794	2	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000164796	-	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000164816	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000164830	-	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000164889	2	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000164893	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000164900	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000164916	5	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000164944	2	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000164953	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000164967	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000165066	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000165091	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000165125	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000165152	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000165164	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000165186	5	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000165215	3	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000165219	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000165240	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000165259	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000165272	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000165300	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000165304	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000165323	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000165349	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000165355	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000165359	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000165379	2	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000165389	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000165417	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000165494	5	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000165516	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000165566	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000165632	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000165661	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000165694	-	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000165782	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000165832	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000165959	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000166006	3	-1.45086349313727	1	-1.33299568738707	0.90873339	-2.79487947171498	0.997404047	-1.48816290611803	0.93164603	pancreaticOICR
ENSG00000166025	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000166147	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000166165	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000166188	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000166265	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000166313	-	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000166337	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000166341	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000166428	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000166448	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000166484	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000166501	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000166575	2	0.101799979347608	0.641221185714286	-0.428357134152691	0.6658044	-1.31024665411723	0.9049438	-0.498840879270242	0.6910543	pancreaticOICR
ENSG00000166689	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000166734	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000166748	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000166783	-	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000166822	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000166825	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000166833	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000166839	-	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000166860	2	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000166862	2	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000166889	3	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000166928	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000166948	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000166949	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000166987	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000167183	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000167193	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000167216	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000167261	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000167384	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000167447	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000167522	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000167548	3	4.07044966522209	0.0001862235925	2.07880998368768	0.01881741	1.78725688003118	0.03694799	2.50142363487451	0.006184756	pancreaticOICR
ENSG00000167549	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000167612	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000167716	7	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000167720	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000167749	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000167778	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000167862	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000167881	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000167889	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000167972	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000167977	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000168036	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000168229	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000168298	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000168300	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000168329	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000168374	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000168386	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000168404	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000168481	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000168502	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000168505	2	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000168538	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000168589	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000168591	-	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000168610	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000168621	3	-1.63069230998486	1	-1.52123698630634	0.93589981	-3.17266279135667	0.9992447607	-1.74803134536831	0.9597707	pancreaticOICR
ENSG00000168646	2	1.51825360147416	0.134235335737705	0.561388556164015	0.2872663	-0.100959506809217	0.5402087	0.705750865364226	0.2401715	pancreaticOICR
ENSG00000168702	2	2.74291813247736	0.01208402221875	1.39867205745661	0.08095567	0.879253048827547	0.189632	1.70859207219815	0.04376327	pancreaticOICR
ENSG00000168754	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000168824	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000168843	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000168887	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000168906	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000168913	3	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000168916	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000169047	8	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000169071	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000169122	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000169180	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000169184	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000169224	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000169258	5	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000169313	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000169327	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000169330	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000169375	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000169432	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000169436	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000169550	2	0.604635967696242	0.422368701219512	0.14095923707248	0.4439511	-0.635486662030673	0.7374445	0.0583353588561414	0.4767408	pancreaticOICR
ENSG00000169594	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000169758	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000169783	3	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000169813	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000169855	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000169871	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000169946	3	1.14835847162987	0.227530115714286	0.519182630070041	0.3018167	-0.317200799460565	0.6244544	0.575345258329201	0.2825289	pancreaticOICR
ENSG00000169962	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000169972	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000169991	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000169992	2	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000169994	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000170004	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000170142	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000170145	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000170153	5	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000170185	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000170296	4	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000170374	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000170381	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000170396	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000170540	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000170549	2	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000170561	5	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000170579	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000170613	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000170734	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000170775	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000170820	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000170837	7	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000170871	-	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000170881	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000170917	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000170961	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000171044	2	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000171105	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000171109	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000171126	5	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000171161	2	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000171189	5	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000171202	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000171206	4	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000171208	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000171303	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000171316	4	0.0489707590354283	0.663259294565217	-0.490283039770937	0.6880332	-1.92627386648313	0.97296491	-0.470528137341802	0.6810111	pancreaticOICR
ENSG00000171425	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000171431	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000171444	-	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000171456	-	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000171495	-	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000171501	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000171540	3	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000171551	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000171557	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000171570	2	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000171587	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000171608	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000171735	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000171791	4	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000171811	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000171819	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000171843	2	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000171914	2	2.0066366041703	0.0568812426	0.674039788375711	0.250143	0.0285271234116021	0.4886209	0.956833899726772	0.1693255	pancreaticOICR
ENSG00000171988	-	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000172007	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000172046	2	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000172123	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000172148	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000172167	2	1.70302694404098	0.104143551296296	0.378911335375677	0.3523769	-0.424841703586424	0.664524	0.612864714778295	0.2699829	pancreaticOICR
ENSG00000172208	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000172232	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000172247	5	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000172292	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000172349	2	2.37262749928332	0.0287574664358974	1.34963288977975	0.08856688	0.851426069600821	0.1972664	1.57708336821332	0.05738817	pancreaticOICR
ENSG00000172350	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000172379	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000172456	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000172459	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000172464	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000172493	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000172534	3	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000172554	2	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000172638	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000172689	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000172765	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000172782	-	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000172809	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000172828	1	-	-	-	-	-	-	-	-	pancreaticOICR
ENSG00000172915	1	-	-	-	-	-	-	-	-	pancreaticOICR
